t,node,discovery_rate,Na,average_Na,average_Ne,pos_x,pos_y,min_discovery_rate,max_discovery_rate,stdev_discovery_rate
14573,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
14574,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
14575,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14576,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14577,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14578,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14579,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14580,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14581,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14582,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14583,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14584,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14585,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14586,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14587,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14588,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14589,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14590,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14591,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14592,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14593,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
14594,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
14595,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14596,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
14597,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
14598,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
14599,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
14600,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
14601,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
14602,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14603,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14604,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14605,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14606,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14607,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14608,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14609,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14610,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14611,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14612,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14613,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14614,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14615,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14616,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14617,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14618,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14619,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14620,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14621,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14622,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14623,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14624,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14625,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14626,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
14627,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
14628,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14629,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14630,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14631,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14632,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14633,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14634,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14635,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14636,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14637,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14638,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14639,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14640,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14641,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14642,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14643,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14644,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14645,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14646,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14647,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14648,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14649,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14650,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14651,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14652,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14653,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14654,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14655,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14656,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14657,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14658,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14659,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14660,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14661,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14662,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14663,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14664,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14665,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14666,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14667,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14668,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14669,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14670,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14671,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14672,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14673,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14674,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
14675,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
14676,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
14677,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
14678,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14679,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14680,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14681,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14682,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14683,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14684,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14685,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14686,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14687,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14688,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
14689,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
14690,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14691,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14692,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14693,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14694,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
14695,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
14696,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
14697,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14698,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14699,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
14700,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
14701,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
14702,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
14703,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
14704,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14705,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14706,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14707,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14708,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
14709,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
14710,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
14711,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14712,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14713,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14714,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14715,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14716,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14717,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14718,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14719,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14720,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14721,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14722,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14723,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14724,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14725,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14726,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14727,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14728,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14729,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14730,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14731,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14732,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14733,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14734,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14735,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14736,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14737,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14738,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14739,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14740,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14741,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14742,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14743,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14744,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14745,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14746,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14747,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14748,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14749,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14750,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14751,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14752,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14753,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14754,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14755,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14756,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14757,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14758,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14759,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14760,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14761,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14762,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14763,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14764,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14765,,0.3625,80,79.0,30.0,,,0.35443037974683544,0.3670886075949367,0.0061234821550500374
14766,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14767,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14768,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
14769,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
14770,,0.3625,80,79.0,30.0,,,0.35443037974683544,0.3670886075949367,0.0061234821550500374
14771,,0.3625,80,79.0,30.0,,,0.35443037974683544,0.3670886075949367,0.0061234821550500374
14772,,0.3625,80,79.0,30.0,,,0.35443037974683544,0.3670886075949367,0.0061234821550500374
14773,,0.375,80,79.0,30.0,,,0.3670886075949367,0.379746835443038,0.006166801922104097
14774,,0.375,80,79.0,30.0,,,0.3670886075949367,0.379746835443038,0.006166801922104097
14775,,0.375,80,79.0,30.0,,,0.3670886075949367,0.379746835443038,0.006166801922104097
14776,,0.375,80,79.0,30.0,,,0.3670886075949367,0.379746835443038,0.006166801922104097
14777,,0.375,80,79.0,30.0,,,0.3670886075949367,0.379746835443038,0.006166801922104097
14778,,0.375,80,79.0,30.0,,,0.3670886075949367,0.379746835443038,0.006166801922104097
14779,,0.3625,80,79.0,30.0,,,0.35443037974683544,0.3670886075949367,0.0061234821550500374
14780,,0.3625,80,79.0,30.0,,,0.35443037974683544,0.3670886075949367,0.0061234821550500374
14781,,0.3625,80,79.0,30.0,,,0.35443037974683544,0.3670886075949367,0.0061234821550500374
14782,,0.3625,80,79.0,30.0,,,0.35443037974683544,0.3670886075949367,0.0061234821550500374
14783,,0.3625,80,79.0,30.0,,,0.35443037974683544,0.3670886075949367,0.0061234821550500374
14784,,0.3625,80,79.0,30.0,,,0.35443037974683544,0.3670886075949367,0.0061234821550500374
14785,,0.3625,80,79.0,30.0,,,0.35443037974683544,0.3670886075949367,0.0061234821550500374
14786,,0.3625,80,79.0,30.0,,,0.35443037974683544,0.3670886075949367,0.0061234821550500374
14787,,0.375,80,79.0,30.0,,,0.3670886075949367,0.379746835443038,0.006166801922104097
14788,,0.375,80,79.0,30.0,,,0.3670886075949367,0.379746835443038,0.006166801922104097
14789,,0.375,80,79.0,30.0,,,0.3670886075949367,0.379746835443038,0.006166801922104097
14790,,0.375,80,79.0,30.0,,,0.3670886075949367,0.379746835443038,0.006166801922104097
14791,,0.375,80,79.0,30.0,,,0.3670886075949367,0.379746835443038,0.006166801922104097
14792,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14793,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14794,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14795,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14796,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14797,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14798,,0.3875,80,79.0,30.0,,,0.379746835443038,0.3924050632911392,0.006205735432790248
14799,,0.39999999999999997,80,79.0,30.0,,,0.3924050632911392,0.4050632911392405,0.0062403647849450265
14800,,0.39999999999999997,80,79.0,30.0,,,0.3924050632911392,0.4050632911392405,0.0062403647849450265
14801,,0.39999999999999997,80,79.0,30.0,,,0.3924050632911392,0.4050632911392405,0.0062403647849450265
14802,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14803,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14804,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14805,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14806,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14807,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14808,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14809,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14810,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14811,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14812,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14813,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14814,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14815,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14816,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14817,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14818,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14819,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14820,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14821,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14822,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14823,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14824,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14825,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14826,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14827,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14828,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14829,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14830,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14831,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14832,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14833,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14834,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14835,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14836,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14837,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14838,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14839,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14840,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14841,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14842,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14843,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14844,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14845,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14846,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14847,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14848,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14849,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14850,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14851,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14852,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14853,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14854,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14855,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14856,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14857,,0.425,80,79.0,30.0,,,0.4177215189873418,0.43037974683544306,0.006296986234714405
14858,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
14859,,0.4125,80,79.0,30.0,,,0.4050632911392405,0.4177215189873418,0.00627076128621132
